[ 2016-05-17T09:34:28+08:00 ] 116.226.198.110 /bobo2/index.php/Product/product_all
INFO: [ route_check ] --START--
INFO: Run CheckRoute Behavior [ RunTime:0.000617s ]
INFO: [ route_check ] --END-- [ RunTime:0.000704s ]
INFO: [ app_begin ] --START--
INFO: Run ReadHtmlCache Behavior [ RunTime:0.000356s ]
INFO: [ app_begin ] --END-- [ RunTime:0.000416s ]
SQL: SHOW COLUMNS FROM `tp_product` [ RunTime:0.000770s ]
SQL: SHOW COLUMNS FROM `tp_category` [ RunTime:0.000544s ]
SQL: SHOW COLUMNS FROM `tp_linkage` [ RunTime:0.000423s ]
SQL: SHOW COLUMNS FROM `tp_parameter` [ RunTime:0.000408s ]
SQL: SHOW COLUMNS FROM `tp_collect` [ RunTime:0.000378s ]
SQL: SHOW COLUMNS FROM `tp_content` [ RunTime:0.000570s ]
SQL: SHOW COLUMNS FROM `tp_page` [ RunTime:0.000411s ]
SQL: SELECT * FROM `tp_page` WHERE ( `catid` = 29 ) LIMIT 1   [ RunTime:0.000261s ]
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 146 行.
NOTIC: [8] Use of undefined constant id - assumed 'id' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 146 行.
NOTIC: [8] Use of undefined constant ppid - assumed 'ppid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 146 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 146 行.
NOTIC: [8] Use of undefined constant id - assumed 'id' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 146 行.
NOTIC: [8] Use of undefined constant ppid - assumed 'ppid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 146 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 146 行.
NOTIC: [8] Use of undefined constant id - assumed 'id' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 146 行.
NOTIC: [8] Use of undefined constant ppid - assumed 'ppid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 146 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 146 行.
NOTIC: [8] Use of undefined constant id - assumed 'id' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 146 行.
NOTIC: [8] Use of undefined constant ppid - assumed 'ppid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 146 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 146 行.
NOTIC: [8] Use of undefined constant id - assumed 'id' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 146 行.
NOTIC: [8] Use of undefined constant ppid - assumed 'ppid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 146 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 146 行.
NOTIC: [8] Use of undefined constant id - assumed 'id' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 146 行.
NOTIC: [8] Use of undefined constant ppid - assumed 'ppid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 146 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 146 行.
NOTIC: [8] Use of undefined constant id - assumed 'id' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 146 行.
NOTIC: [8] Use of undefined constant ppid - assumed 'ppid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 146 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 150 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 150 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 150 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 150 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 150 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 150 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 150 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 150 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 154 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 154 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 154 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 154 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 154 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 154 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 154 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 157 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 157 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 157 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 157 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 157 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 157 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 157 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 157 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 177 行.
NOTIC: [8] Use of undefined constant id - assumed 'id' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 177 行.
NOTIC: [8] Use of undefined constant ppid - assumed 'ppid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 177 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 177 行.
NOTIC: [8] Use of undefined constant id - assumed 'id' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 177 行.
NOTIC: [8] Use of undefined constant ppid - assumed 'ppid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 177 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 177 行.
NOTIC: [8] Use of undefined constant id - assumed 'id' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 177 行.
NOTIC: [8] Use of undefined constant ppid - assumed 'ppid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 177 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 177 行.
NOTIC: [8] Use of undefined constant id - assumed 'id' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 177 行.
NOTIC: [8] Use of undefined constant ppid - assumed 'ppid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 177 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 177 行.
NOTIC: [8] Use of undefined constant id - assumed 'id' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 177 行.
NOTIC: [8] Use of undefined constant ppid - assumed 'ppid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 177 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 177 行.
NOTIC: [8] Use of undefined constant id - assumed 'id' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 177 行.
NOTIC: [8] Use of undefined constant ppid - assumed 'ppid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 177 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 177 行.
NOTIC: [8] Use of undefined constant id - assumed 'id' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 177 行.
NOTIC: [8] Use of undefined constant ppid - assumed 'ppid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 177 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 177 行.
NOTIC: [8] Use of undefined constant id - assumed 'id' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 177 行.
NOTIC: [8] Use of undefined constant ppid - assumed 'ppid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 177 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 181 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 181 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 181 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 181 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 181 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 181 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 181 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 181 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 185 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 185 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 185 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 185 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 185 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 185 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 185 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 188 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 188 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 188 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 188 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 188 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 188 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 188 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 188 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 276 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 276 行.
NOTIC: [8] Undefined index: catid /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 276 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 276 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 276 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 276 行.
NOTIC: [8] Undefined index: catid /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 276 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 276 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 276 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 276 行.
NOTIC: [8] Undefined index: catid /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 276 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 276 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 276 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 276 行.
NOTIC: [8] Undefined index: catid /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 276 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 276 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 276 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 276 行.
NOTIC: [8] Undefined index: catid /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 276 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 276 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 276 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 276 行.
NOTIC: [8] Undefined index: catid /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 276 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 276 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 276 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 276 行.
NOTIC: [8] Undefined index: catid /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 276 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 276 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 276 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 276 行.
NOTIC: [8] Undefined index: catid /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 276 行.
NOTIC: [8] Use of undefined constant catid - assumed 'catid' /var/www/html/bobo2/Home/Runtime/Cache/94731d532e76066fc280da18cd467497.php 第 276 行.
INFO: Run ParseTemplate Behavior [ RunTime:0.032582s ]
INFO: [ view_parse ] --END-- [ RunTime:0.032642s ]
INFO: [ view_filter ] --START--
INFO: Run ContentReplace Behavior [ RunTime:0.000482s ]
INFO: Run TokenBuild Behavior [ RunTime:0.000259s ]
INFO: Run WriteHtmlCache Behavior [ RunTime:0.000139s ]
INFO: Run ShowRuntime Behavior [ RunTime:0.000331s ]
INFO: [ view_filter ] --END-- [ RunTime:0.001377s ]
INFO: [ view_end ] --START--
INFO: Run ShowPageTrace Behavior [ RunTime:0.000405s ]
INFO: [ view_end ] --END-- [ RunTime:0.000461s ]

[ 2016-05-17T09:35:18+08:00 ] 116.226.198.110 /bobo2/index.php/Product/product_all
INFO: [ route_check ] --START--
INFO: Run CheckRoute Behavior [ RunTime:0.000598s ]
INFO: [ route_check ] --END-- [ RunTime:0.000676s ]
INFO: [ app_begin ] --START--
INFO: Run ReadHtmlCache Behavior [ RunTime:0.000348s ]
INFO: [ app_begin ] --END-- [ RunTime:0.000405s ]
SQL: SHOW COLUMNS FROM `tp_product` [ RunTime:0.000741s ]
SQL: SHOW COLUMNS FROM `tp_category` [ RunTime:0.000551s ]
SQL: SHOW COLUMNS FROM `tp_linkage` [ RunTime:0.000430s ]
SQL: SHOW COLUMNS FROM `tp_parameter` [ RunTime:0.000414s ]
SQL: SHOW COLUMNS FROM `tp_collect` [ RunTime:0.000385s ]
SQL: SHOW COLUMNS FROM `tp_content` [ RunTime:0.000552s ]
SQL: SHOW COLUMNS FROM `tp_page` [ RunTime:0.000416s ]
SQL: SELECT * FROM `tp_page` WHERE ( `catid` = 29 ) LIMIT 1   [ RunTime:0.000257s ]
SQL: SELECT `id`,`catid`,`title`,`headerpic` FROM `tp_content` WHERE ( catid=23 and (status=2 or status=3) ) ORDER BY conorder desc,id desc LIMIT 8   [ RunTime:0.000502s ]
SQL: SELECT `id`,`catid`,`title`,`headerpic` FROM `tp_content` WHERE ( catid=24 and (status=2 or status=3) ) ORDER BY conorder desc,id desc LIMIT 8   [ RunTime:0.000419s ]
SQL: SELECT `id`,`catid`,`title`,`headerpic` FROM `tp_content` WHERE ( catid=25 and (status=2 or status=3) ) ORDER BY conorder desc,id desc LIMIT 8   [ RunTime:0.000396s ]
SQL: SHOW COLUMNS FROM `tp_site` [ RunTime:0.000343s ]
SQL: SELECT * FROM `tp_site` WHERE ( siteid=1 ) LIMIT 1   [ RunTime:0.000216s ]
SQL: SELECT a.xqstatus,a.title,a.picurlpc,a.catid,a.id,b.id as ppid FROM tp_product_price b,tp_product a WHERE ( a.posid=1 and a.status=1 and  a.id=b.pid ) ORDER BY a.listorder desc,id desc LIMIT 8   [ RunTime:0.000536s ]
SQL: SHOW COLUMNS FROM `tp_video` [ RunTime:0.000506s ]
SQL: SELECT `vtitle`,`headerpic`,`catid` FROM `tp_video` WHERE ( catid=26 and (status=2 or status=3) ) ORDER BY listorder desc,vid desc LIMIT 8   [ RunTime:0.000330s ]
SQL: SELECT `vtitle`,`headerpic`,`catid` FROM `tp_video` WHERE ( catid=27 and (status=2 or status=3) ) ORDER BY listorder desc,vid desc LIMIT 8   [ RunTime:0.000228s ]
SQL: SELECT `catid`,`catname`,`caturl` FROM `tp_category` WHERE ( `catid` IN ('14','15','16','17','18','19','20','21') ) ORDER BY listorder desc,catid desc  [ RunTime:0.000314s ]
NOTIC: [8] Undefined variable: category_list /var/www/html/bobo2/Home/Lib/Action/CommonAction.class.php 第 28 行.
NOTIC: [8] Undefined index: price_search /var/www/html/bobo2/Home/Lib/Action/ProductAction.class.php 第 207 行.
NOTIC: [8] Undefined index: texturelist_search /var/www/html/bobo2/Home/Lib/Action/ProductAction.class.php 第 208 行.
NOTIC: [8] Undefined index: capacity_search /var/www/html/bobo2/Home/Lib/Action/ProductAction.class.php 第 209 行.
NOTIC: [8] Undefined index: bobo_pc_user_id /var/www/html/bobo2/Home/Lib/Action/ProductAction.class.php 第 210 行.
SQL: SELECT tp_product.xqstatus,tp_product.status,tp_product.picurlpc,tp_product.title,tp_product.colorlist,a.price,a.capacity,tp_product.id as pid,tp_product.catid,a.id FROM `tp_product` left join tp_product_price a on tp_product.id=a.pid WHERE ( a.id IN ('1','2') ) ORDER BY tp_product.listorder desc,tp_product.id desc LIMIT 5   [ RunTime:0.000307s ]
SQL: SELECT `colorname`,`name` FROM `tp_parameter` WHERE ( `id` IN ('12','8','1','6') ) AND ( `status` = 1 )  [ RunTime:0.000177s ]
SQL: SELECT `catname` FROM `tp_category` WHERE ( catid=14 ) LIMIT 1   [ RunTime:0.000143s ]
SQL: SELECT `colorname`,`name` FROM `tp_parameter` WHERE ( `id` IN ('12','8','1','6') ) AND ( `status` = 1 )  [ RunTime:0.000190s ]
SQL: SELECT `catname` FROM `tp_category` WHERE ( catid=14 ) LIMIT 1   [ RunTime:0.000137s ]
SQL: SELECT a.xqstatus,a.title,a.picurlpc,a.catid,a.id,b.capacity,b.price,b.id as ppid,a.colorlist,b.fmpicurl FROM tp_product_price b,tp_product a WHERE ( a.status=1 and  a.id=b.pid ) ORDER BY a.listorder desc,id desc  [ RunTime:0.001149s ]
SQL: SELECT `catname` FROM `tp_category` WHERE ( catid=15 ) LIMIT 1   [ RunTime:0.000209s ]
SQL: SELECT `colorname` FROM `tp_parameter` WHERE ( `id` IN ('13','13','13') )  [ RunTime:0.000200s ]
SQL: SELECT `catname` FROM `tp_category` WHERE ( catid=15 ) LIMIT 1   [ RunTime:0.000137s ]
